"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
2067.10890714955,201.365060972324,200.242403309806,200.738281319265,199.268863306947,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
2039.08879049349,200.52493772078,200.865502721236,199.74337057851,200.253550771654,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0
2055.55620460812,201.680442274181,200.175435067157,200.047337279135,199.492904871946,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2024.3594467959,199.773838929186,198.71979966457,199.97764828516,200.47513481611,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1990.67476913976,199.645759983435,201.192161617444,199.727543757784,197.80136718462,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2063.00530230378,200.274412056704,198.664742648559,198.601052224472,200.130895011948,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
2074.4604335097,200.087058418939,199.327015849262,199.622805089783,200.307083331887,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1
2058.82382003914,200.163509028032,200.775225626737,199.781379457533,200.453278000897,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0
2057.15553243316,200.026038445341,201.129276773822,198.892921945753,198.916457553782,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
2059.96094415244,199.829153108174,200.816767437171,200.840456014638,199.970189002618,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
2022.78967645638,199.578463368106,200.117997781062,198.200416631213,199.658383914411,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0
2081.478544782,199.831937829232,199.570545188455,199.48080380291,200.810205479074,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
2085.59297000817,200.620237092849,200.589539814836,199.450081186814,201.665437642086,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1
2071.97182634318,199.378445782575,199.643940525762,199.635207987133,200.735419112872,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0
1992.24596781077,201.023836486238,197.601621628331,202.215461653493,200.037003226554,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
2038.73083204833,200.065107124343,200.084963825049,200.460805054333,200.614890033364,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
2098.11978242276,199.59745668276,201.625302234766,199.335726642329,201.161772314674,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
2045.09229061302,200.989174577141,201.101153789811,200.974898208225,199.639071311,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1
2055.59821958696,200.869454592934,198.325817746887,200.206629723537,200.940346613572,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0
2023.20588849863,200.85294348946,201.268944049592,199.368364034737,200.655442389883,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
2040.29249619564,202.819199647828,202.021277597556,200.22477979689,199.652898922301,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
