"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
524600.524986826,98.9517133948358,100.32204491155,101.267174402701,99.9792881302416,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
477013.843999256,99.7523868897355,100.444953755756,101.923886584277,100.079289650676,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
556930.928102695,100.074225666035,99.1487597222314,99.5312796811401,100.512142356463,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
515042.788502728,98.7266276798474,99.112081964352,97.9048501544068,101.841600108972,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
515931.356007858,100.042999850648,99.9544388115313,99.3568020608855,100.484966216117,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
486523.324201381,100.084273177101,99.8204027506251,99.4586234020597,100.899280125423,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
542886.698863347,101.250433611845,99.6741800205823,99.3171819844295,100.267564428603,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
538218.627274073,102.584984724622,99.8910095148718,98.8602417365689,99.5294907756805,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
498590.667989231,98.9285031202568,101.865704127494,101.152568395586,98.3050206701041,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
460352.359720448,100.046530369206,98.5473842016289,100.483909821402,99.8056749985798,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
560565.634897914,100.256474866593,100.861320559545,100.026767570925,100.571792079185,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
551543.659057683,100.029566495387,99.9785661194844,98.4046494253772,99.9448724559768,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
564817.39646743,99.8220223906376,99.7260714515701,99.4408076084947,101.19355072558,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
576820.452414674,100.354631338999,101.156996036258,98.1676013802377,101.130467246577,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
440506.938218913,100.971178520421,101.024511165704,99.8718919317672,100.035989471704,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
576795.9121584,100.965245877292,101.261992766062,101.328588304841,101.539183403768,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1
485175.808270733,100.789521172821,99.9048933907146,101.245543603874,98.8619369243504,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
496400.914743202,97.7857237680531,100.217945508777,101.041449476726,102.307008246183,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
494319.998941813,98.7979654339713,100.311060940418,100.227888688487,98.845991107272,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1
546343.76430843,99.2372300756522,98.1493926444469,101.676082954688,99.1045479930605,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
493258.315393147,99.5607624913319,100.230418532327,98.3183279890989,98.5026693981841,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1
494618.150239511,100.29010619466,100.692706486667,98.8547228549245,101.914812318955,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
536905.393907626,100.554474671306,98.5508734735272,100.884565893618,98.7245114046471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
528290.238801565,100.430186884206,97.9352597459083,99.2852448174457,99.1477833391967,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
561618.857886886,101.721112620984,99.7130258526945,99.9666734755735,100.744001935821,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
547606.381915484,98.1538684149008,101.207871788255,99.9398560557732,99.0816139625018,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
539263.821649834,99.9939127783054,100.044034783404,101.541587751927,100.397162564507,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0
499612.613576075,99.2907088040587,100.863803179622,99.2239704380871,99.4791648319204,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0
522814.259302304,101.666559936392,99.7907621960154,99.352954186158,101.626592049961,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
465796.071063433,100.849305554588,99.0995618966329,100.058347495692,103.380100141736,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0
476919.465985158,100.186674067269,99.7784998248672,98.9092489794845,99.717815277649,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
554685.599081967,99.9252231353196,100.975862652494,99.5868660675686,98.1489591268942,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
532153.437937088,97.6514312187203,101.765829281343,99.1808081653191,101.061201003859,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
538329.229625591,101.034651354681,100.851783302773,99.8759156447137,101.128830352199,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
446895.371906695,99.0818925527215,101.976471986916,99.5170167322558,99.172872807089,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
482743.411561182,99.2028150153031,100.033712076907,101.557504733309,98.4921481965016,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1
489458.293503762,98.3174969543836,99.681542218185,98.1977633796817,100.013754541317,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0
490788.775753028,98.101234092113,100.076680065364,100.507533098544,99.441591978313,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0
497425.709668826,98.6157432563307,99.4786595974851,101.785809215124,100.381041188018,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0
479937.4768469,99.4799296997787,98.7597391529216,99.7729492702581,100.666413572971,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
491049.856656569,101.958703872287,100.159846600021,102.010617745873,98.8415719655214,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
460419.158105922,100.761046889706,98.6638907218551,98.0050496916195,100.773060757122,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
538641.509263454,100.219850535948,99.7052071623343,99.0235414070799,100.052259525441,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1
486625.610423045,100.528412328489,99.9568509657667,99.9753713689334,98.7385763338378,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0
586859.034308665,100.609574045419,102.234749324758,100.681715243177,100.348832528813,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
476974.441660825,98.4648747763266,99.3766374240035,99.5941799168165,99.5719186308323,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
507594.45705163,98.6179013885078,99.0920532374846,98.4013436621751,100.545858031049,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1
542493.148787358,101.176306750171,100.24674503329,101.448566951687,99.2143142414744,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
525048.489843472,98.2039811565475,100.055524351525,101.768166056636,99.7403200955817,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1
489293.791469682,101.151677362964,100.458459017517,99.3004472597136,99.3922296327569,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
552844.527688102,98.1659236072127,99.9139686236311,100.02135662386,98.6502963132118,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0
564370.583201817,99.9710044105369,99.7926205315236,100.19329204521,99.1694765725138,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1
566818.429058839,101.409089320985,100.420059577091,99.240095431812,98.8170535346609,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1
514418.789104318,98.7426177721745,101.473741897391,99.2146335470152,99.6418897886384,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
519818.952418785,99.9468906258336,97.9533071068747,99.9950880060187,100.59293926776,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
446122.448664289,99.4937497850598,100.547783272009,101.084724346783,99.9452823252978,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526948.083945164,99.5652801112681,99.6310828578068,100.218097817878,99.4338636911625,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
460731.972759124,98.7936874741794,100.901607903102,98.5557801649255,99.0548249274374,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
490832.906427057,99.7414280362937,98.3671101239936,100.096437239784,98.8410841639744,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
523957.919962689,102.057965075426,100.208621533292,100.183990638707,98.7871841734454,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1
460431.843721483,98.7113990358374,100.100313147657,100.473740487796,99.8659430313968,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
458545.43228051,99.1054423157596,100.402976159022,99.2936700274534,99.5202779712854,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
467260.679640185,99.8213236531732,100.267393608813,100.529156477325,99.1856051644615,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
501080.810121742,101.118234872113,100.211180287192,100.884782331723,98.8411449698932,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
484245.03840218,99.6404977825384,99.266991438011,99.0521976034074,99.5016270725465,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
546344.082356744,101.526038832111,100.749931294983,98.6714411791453,99.359056199011,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
562615.2521749,99.9661711380931,100.352724897346,99.4639258337404,99.0711265813969,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
490998.64028808,99.5065036998696,99.4628943260848,100.107368965014,100.050653363048,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
511555.575076324,100.371964447328,102.083076414573,99.1311742336216,99.4168399582302,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
471982.640505014,97.8127872396891,98.9411414519301,99.4473164296885,100.33087106958,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
530892.552889499,99.3733655146057,100.251525237299,99.1722753195029,102.989831839061,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0
490702.121270146,100.660432154759,100.984380145572,101.578050929384,101.819996971087,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1
560911.511694304,101.79709276959,98.1484410937805,100.634128976057,100.24468360315,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
540655.891186375,100.107848970218,99.3308944146039,101.089084409829,99.8726823976553,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1
531850.094779982,100.653536053409,101.34581779516,101.141693118164,100.086856163993,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
491456.878979661,100.307259662364,100.212406192185,98.3537703429693,97.7687782118242,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
482792.260286633,99.0331129639356,100.961301984037,101.591135445003,100.318194903653,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0
555190.36051958,99.6368978283353,99.6278198994687,99.6871079710201,100.330449210697,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
481670.915521465,98.6391975802023,100.940137408515,98.7444420979512,100.489418035228,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
487045.66127274,100.933194054931,99.9579832639535,100.611017408013,98.9984283818815,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
563305.274927146,101.529784926969,100.050157063292,100.806304260082,99.7323066199743,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
544722.209393892,100.757178222682,99.9558874128024,100.640444874307,99.1500582851927,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
547453.541890035,100.752018028811,99.9143306719189,99.9260202552277,99.4896627025189,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
547098.008195348,100.505573565414,100.141144651518,99.8793862496647,101.884864510282,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
562259.489739866,99.5267798324387,101.065805112582,100.99896698919,99.0457362050749,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
514207.316014672,99.0474729236217,100.723886285851,100.096175204121,100.450696318739,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1
498032.833817293,99.2711581936235,100.475903927033,99.2491768111897,100.295721606345,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
490571.080347062,100.335663172453,99.823099741372,98.8250319820871,101.41387073872,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
488839.991386995,100.095718909814,98.7032100280315,99.6066259853724,99.0292262120043,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
463117.498355133,99.0355357464296,99.3143213776582,100.640414069158,98.6862452157098,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
578783.213291355,98.7550629717281,101.53655098047,99.0276493323503,100.039718886457,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
545463.435426313,102.112277188189,98.8239548342384,99.2906462526304,99.5721449780466,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
524758.055911289,100.128934018145,100.973829521292,99.3631221804579,97.6206345611801,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0
511321.13099892,100.042057283377,100.221037364999,100.200916516448,101.316164190611,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1
552693.482981569,100.166125761229,99.410471962571,101.175895725751,100.311073172845,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
493670.319748993,98.4519142470897,100.066579994567,101.609405576605,99.8733742149611,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
