"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
25.6365535892449,48.0794418828764,51.1429013906144,50.5619941790608,48.4481247057393,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0
25.8486081855899,49.6611098967817,49.9667724035517,50.3468135388355,50.2394123402388,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
25.3619613379496,50.2578156712812,48.2196880009655,47.3031774778273,49.5519203036592,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
26.2174826760256,52.1077455823676,51.7540573627697,51.8398958619188,50.4026003889387,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
25.9628460831706,50.1730418766103,50.0882301320417,51.8800928350237,49.5746741864554,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
25.8414463574824,49.1341025473067,49.50123571176,51.5868104768705,50.5090246894237,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0
25.7276378527552,49.6671887819194,49.5773782100478,49.4521060493094,50.3421277575173,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1
25.4677150603947,48.7676860666793,51.3482829572372,49.6842438501229,49.2768054591216,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0
25.7255255213764,49.6570166639266,49.6620388261341,50.1664089711077,48.4975817659649,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
25.6096177805967,48.2686456734322,50.0031516225426,49.2597212706718,48.7933639420649,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
25.7383849120866,48.626500809347,50.2258900403955,50.860776491479,48.6033798648315,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
25.899006512207,51.8383993784476,50.8705523659923,50.0628258729825,48.5696721410286,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
25.946147231048,50.5140487792063,50.0001301623949,52.1039567061928,49.8912703688663,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
25.6093067580292,51.0046890919407,51.192664500871,50.2969803513014,49.4842063963758,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
25.2738879765989,49.3940029156875,48.3287674168916,48.4021842754255,48.4748247013763,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
25.6980903443524,49.7173265145026,50.6214812290773,51.5569888881303,47.4595495397522,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1
25.7734553754578,49.1405962574773,49.7089389761829,49.2400097190684,49.456467690725,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
25.476679006103,50.2032291623273,51.5256411581633,49.9390521661033,48.4051418804876,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0
25.8146337729733,49.072219688668,49.026194911948,49.9530516454937,49.6130349554336,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
25.677319055807,50.4109926823204,50.179095214601,49.5877715522431,48.5877108747816,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1
25.3421076834334,48.4565059889979,50.9539614597438,48.2457746983002,49.4755061314009,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0
25.5942297570174,48.8815278575356,50.4073763195113,49.4642908261153,50.6884749891274,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
