"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
455918.606671978,100.98134715645,99.3896112382237,100.573486701691,98.7040748496907,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0
471863.30225298,98.6904019921156,100.775330862719,100.433657687557,98.2704108723192,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
440570.218800182,99.6545785337842,99.6523769186984,101.778965768558,98.5552159943076,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
510356.707215397,100.036835283335,100.898423266333,100.611543967792,99.3560521429439,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
478425.721929821,100.64754075266,100.094630914347,99.7526876500634,100.721320177317,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
477836.892216392,100.597440605731,100.252526243846,99.3053850577082,100.925900623035,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0
442847.039198144,101.718394727119,101.740587232657,100.104528323951,100.75490999758,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1
491473.640884514,101.20334859057,97.7833737661134,99.1556930654928,100.779430291385,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1
484324.049340274,101.013510077506,101.048897817539,99.352894298881,100.667976179533,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1
504261.451793002,100.531507807778,98.1824300585203,101.234635444543,100.706497832725,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
453881.305313562,100.695474199799,99.5120319776309,101.180427221824,99.9982845485714,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
470724.83127269,101.271451842841,100.828993468808,100.209614653051,100.546088595288,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
460785.260282419,101.67275218518,101.272722468703,99.6827682391251,100.738131843427,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
494684.172296877,99.1276860252706,101.451343736573,99.915171687747,99.3545391648907,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1
423727.118999239,99.8348087506189,100.413199595402,100.483983190432,101.159438050976,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
505373.41939861,100.023608712969,98.2594198142472,98.8344362335173,98.968683344249,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
