"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
13.9514600798275,202.477961265919,200.389600901394,200.045056362355,198.980770140332,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
13.9309960784436,199.991122514802,200.461365448681,200.80953549209,201.085975482301,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1
13.9682847707523,198.265231355223,200.632273018284,200.110502463817,199.686478945685,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
13.8822231888778,198.95398936603,198.383212776468,200.840743651244,199.730322589065,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
13.9261441958882,200.050975414555,196.029701871695,203.458741024882,199.887685574136,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
13.9068695191765,199.309318552154,198.747628792019,200.178245317261,199.439466968166,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
13.9585931789774,200.163479109841,201.90434501388,200.663337492629,198.297161218738,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0
14.0036806044815,197.512718945782,201.607017459658,204.270202155841,198.894995906972,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0
13.9591512667754,202.527885564497,203.578221044071,199.3265051327,198.473560799091,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
13.9136481580261,198.323453594834,199.911403942248,196.660271975188,202.381494133335,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
13.9322858610518,200.251350890214,199.290464518378,200.489902471221,200.643878012235,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
13.9639574993594,199.679319028126,200.132640181289,202.013264865382,200.815831046666,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0
13.8929565427518,201.305588021013,198.497266985209,196.453503200332,196.227069597135,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
13.9305058199451,201.251783466359,199.98764945676,198.948910629432,200.382198838979,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
13.9601214593224,200.884088935259,199.247918743261,198.530199233577,197.918778941335,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
13.9170801257668,201.582790907486,199.408270811626,198.595103615725,198.147691962591,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1
13.9245216356564,199.141752078851,199.027488411628,198.311556622026,200.787404562659,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13.9453141747117,198.774143636107,200.814868030532,199.747271226465,201.204260996158,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
13.9263977977455,199.507277949096,200.023615459461,199.13226783177,197.473288755531,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
13.9572937481306,199.456911206112,200.53403847719,200.484190477513,202.528776897132,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0
13.9513337771503,199.676894210224,198.117656667607,198.277349355998,200.035664488228,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
13.9113011345116,200.525882506998,198.25495101724,199.235973567551,199.111104632956,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
13.916844336863,201.756963927839,199.265297580728,197.470420698874,200.353932038054,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
14.0003260220742,199.65480843885,204.721608952124,199.590672404972,200.422824043234,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
13.9252621724654,201.220765309681,199.815382202541,198.493388496939,198.900697284588,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
13.900533235255,201.01567211788,197.859999480578,198.829050433583,199.621643539576,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
13.8930422302332,198.55433760334,198.302933573913,199.483758131149,199.211250539833,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
13.9599192728941,198.563421922056,200.4672915421,199.721202554963,200.079840023301,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
13.919395016252,200.612596652415,201.825738412899,196.937403167209,200.363986176871,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
