"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
49.7092744196828,197.959884339142,199.655125893868,200.650236337068,200.228286434114,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1
50.2082373249866,201.912716910877,200.165173715207,197.103361502019,202.037336420545,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
49.8892065903639,200.469186926383,200.753077128103,199.230532501187,198.552325991336,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
50.0172219377529,201.445531959335,198.384318384108,200.689744414043,199.470036584899,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
50.20921427021,200.92061306056,198.886258482417,200.777344921041,200.123096966266,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
50.1017647254454,199.192998370739,200.723674638381,196.703212754314,202.673819479375,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
50.2639192800841,202.483076069338,200.607661809727,199.131241481471,201.765683121128,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
49.9806229617956,200.452373542423,198.487224902931,200.493102664536,199.521521787606,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
50.1339707114715,201.440363106882,198.439268540337,199.032028855683,200.165629704974,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
50.2630304796512,200.450878103378,200.0168251051,200.057353835908,201.173479115491,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
50.2484102831742,201.445878110826,198.261864220519,199.559185295217,201.862058345196,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
50.0147979025709,198.880351940839,201.253745765885,198.420835546646,201.167119499463,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
49.9537218359586,197.129212789328,199.76520529263,200.259651453194,201.926875975748,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
49.907170859278,200.099298763498,201.664779514612,198.325387265244,199.187783398831,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0
50.088390329381,199.750771687215,201.196177177596,200.171481044348,201.612829614824,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
49.8421212797503,198.251809443394,202.388617096466,201.21575417544,200.966960726593,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
49.8670340475256,199.130516728238,201.197543430207,201.236722029781,199.533756944778,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0
50.0711746250721,199.843351666313,201.615781372869,198.439080552035,200.89869315315,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
50.2977025082859,201.440165455897,198.828779979988,199.665455124076,202.633606399701,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
50.1059920122453,199.331347337825,198.16722968454,203.364103776681,199.991408866679,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
49.8389767291081,200.139812712589,202.173908660953,199.142779188035,198.657037689064,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
50.1530061642193,198.517490842533,199.403960616958,199.341750791887,199.813640471214,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
50.3192227514565,202.142697331885,201.814982541974,200.072302580867,200.522288936389,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
49.9882568486452,196.923571052612,200.619808694018,199.165236314594,201.462263279375,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
50.1322377375609,202.256295605515,198.321718409986,201.377510623766,199.297270502696,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0
50.087056367102,201.014568528564,200.46267410497,200.070635633573,201.060936743883,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
50.0974188455943,200.024749140524,202.782367906123,200.633405306797,201.452431632909,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1
50.2041933717135,201.458914104832,199.172213397597,198.525845415807,198.375760039532,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1
50.0921079635077,199.174454418824,202.218308410392,199.951866795802,201.487689567862,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
50.0846116315618,201.330091279166,201.711189669712,199.756255695986,199.67069157031,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0
50.1440139786454,198.974278679287,203.813921715002,198.577625545996,199.529130040803,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0
50.1557637905135,202.265261307275,200.306231267586,198.26423504899,200.704145055405,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
50.0479112141622,201.240699965314,198.605934617807,199.01869624307,200.944854830447,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
50.0895736572096,200.715096825083,201.441767769061,199.298399757053,199.447739334925,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
49.8217963156554,198.035402015384,200.536742979501,199.660126709813,197.09206529506,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
50.1841707500978,201.649048981562,200.886257213564,198.724575074645,200.600750262517,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
49.9087213491084,198.408875422567,201.199689136254,200.851837131447,201.785066428754,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1
