"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
13.8982705684502,198.841576434914,200.890754459547,201.422651006843,200.496462872433,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
13.9548987784239,200.709505504869,201.850404780963,201.383794257633,197.67621799601,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1
13.9442067472155,200.019253546957,200.478790216482,197.665622015934,201.61945808401,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
13.9296928917189,200.042109284317,199.583886398951,199.872684572951,201.567312902,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
13.8849099543804,199.701286679965,198.46489421542,200.360471244294,197.45389013633,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
13.9600482228366,201.13410172006,200.355570027533,201.68656227989,202.262098260459,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
13.9624015428082,199.993158226934,200.725964646302,199.125198368633,199.517985344084,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
13.9225528486078,201.23365444492,201.302906964292,198.744755885372,198.27506511876,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
13.8844533591587,198.551495679407,198.25807387792,200.213959970319,199.763016292545,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
13.9189620505305,198.200722204939,197.997369880157,202.503614985707,199.13426657591,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
13.9882963051101,203.60005583699,200.27922086157,199.506681199877,200.560025390362,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
13.9509602843217,201.266858069318,201.797990323706,200.486528589413,199.680616865515,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
13.9285677485637,200.38684470808,197.106801996967,201.689825326531,200.142874939076,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
13.9322139237453,200.243903690543,201.876007577668,200.794011167514,199.796644308592,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1
13.9315356561276,200.511021011165,200.048501172514,200.649522705015,199.602281189448,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
13.9348485785625,200.087931229603,198.609001075775,198.645216578592,200.183628094543,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
13.9327912750864,200.591280629789,199.187190848118,201.942069470547,198.336442256589,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0
13.8837972142945,198.507636676651,201.620234342195,199.83986859796,200.206404213002,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
13.9278978165903,198.668661410841,203.863653229578,200.383927285863,201.047721423472,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0
13.8993246263464,199.168656227812,202.061166025133,202.195714623866,202.635594269798,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
13.8869705975367,199.820678419725,198.258935398225,198.17601962245,198.50385115863,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1
13.8987063372875,199.741314955784,200.281153066835,202.179976589834,201.168251441167,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1
13.9399406249238,200.283553738863,201.340678997289,199.341006750005,197.237825211193,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1
13.890801520095,198.515001523555,200.110355625234,198.881943330354,199.021068081501,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
13.9405868588736,201.897904327006,199.022641424605,200.119484450637,198.153993608837,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1
13.9367990025852,201.759576269436,202.502905289045,200.026431398053,200.654204406086,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
13.9484548331043,200.273484400299,200.76036428086,199.812247811351,200.356600739023,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
13.9310266400338,201.037923596604,198.221305116343,201.181352852265,197.115898511109,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
13.8863106183387,198.453008518078,197.762087626061,196.931147269976,200.087834852603,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
13.9530536570736,200.054039644575,201.066388696208,201.453888798131,202.941648947662,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1
13.9066495221155,199.797475144005,198.464027356605,200.331458911555,201.771827447792,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
13.8940411975081,198.48165568984,197.678291243985,197.548198206931,200.993228858871,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
13.9257893454929,198.541086196775,200.072217294158,198.950827090437,200.944611069803,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
13.9166120403882,199.492148239723,199.640498029686,197.887850412497,200.413831052642,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0
13.9449185198666,200.688319203496,198.524541927997,200.203900771916,199.208687272256,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0
13.9300700838365,199.871028211095,201.073007423231,200.877528925182,199.454462723756,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
13.8875692576652,197.718402745359,199.244612463327,203.066967223668,197.789919652369,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
13.956422739244,200.055544141937,200.278273917463,201.658274269379,199.836143881175,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
13.9120563618094,199.565784910898,202.20273330955,201.969727386533,201.468186555425,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
