"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
1804.24471088002,199.40986520376,198.635962523687,201.533834761369,201.40498995644,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0
1757.04083112957,200.008316056265,199.170969213283,199.331212621073,200.062501244772,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
1760.54023381686,199.67276521537,200.129940436914,202.248130000445,200.035753471586,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
1850.47912805322,200.903997654442,199.644561681291,201.251557389428,199.300379239021,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1781.17403992468,199.10661613752,200.347011762015,200.113716176294,201.653045779715,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1
1770.62672952022,200.964795068687,199.078641951147,200.637806540593,199.844462793081,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1815.2105036586,200.676210008293,198.272058639883,199.743598118621,200.596985884046,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
1766.75123895338,198.697170536493,198.700313539653,201.698286524701,201.368515567368,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
1786.12396847843,200.842509848665,200.018130866431,201.432492903441,199.926501168081,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1771.74056372134,199.429601461857,201.684935858806,202.481714194428,200.7643225531,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
1795.93761049978,198.796129820608,201.429868734281,199.812057807386,198.572350738119,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
1813.30957625367,199.082499150567,199.548933363813,199.852888266647,199.514982395159,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
1766.0469299836,196.79563022008,200.241819494597,200.027290907122,200.884508078415,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1
1747.72343864091,199.561233702439,199.952286502304,199.470820295188,199.837717906835,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1820.1159860803,199.152195124681,201.560561786376,200.788532526124,199.323915001782,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
1759.42732553895,201.185181148336,200.130918586021,201.802171180048,201.133633099732,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
1819.74061074151,200.872254557811,200.653587185643,199.603319847955,198.016905721507,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0
1786.20581918456,200.689426292756,201.268099241775,200.16913487955,199.964443802928,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0
1803.21639276395,199.949729771067,200.922116502707,200.887346362093,200.499379937619,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1
1784.67935865173,200.565387488911,200.389220920835,199.648280430091,202.000835871829,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1788.40535853429,199.963024774779,200.685726988068,200.497234994463,198.301793547171,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
1834.92149596275,200.654397612384,199.019225455458,200.684965317497,199.636677765121,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
1785.24476620646,200.201469699553,200.19698641027,200.7365286351,200.140474931075,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1809.32787095333,201.39769291492,200.214873632265,199.895022937849,200.116063215678,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
1803.82348637021,201.135645161723,199.473083176281,201.740446367229,199.960594971187,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
