"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
13.6745262404551,199.731907369974,198.451580213906,199.872598896408,199.468675014231,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0
13.6897866297222,203.512305820329,197.931614057713,200.38222556102,200.589000463023,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0
13.6808637601843,203.024437879079,198.790119403368,199.371065464835,199.975641897088,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1
13.6585789999632,198.933363996394,198.529646767802,198.760816256752,199.689367544227,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
13.686493603151,200.222887808907,200.922476868644,198.458762122878,199.56511091337,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
13.7051228060578,202.174206600851,200.456269286471,201.646918627836,199.796663980641,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
13.6474830800272,196.525321475121,195.844465471525,201.154520224941,199.980998755485,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
13.7222303375879,198.772976360876,200.641858574066,199.27463493798,198.424123484348,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0
13.7166789695229,199.208994996316,199.6493626364,201.195306036946,199.899409418997,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0
13.6878025746629,200.984981151892,198.883769581402,200.071064051156,200.608246099181,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
13.6498051543327,199.40902744366,198.791749122383,199.213285500517,201.418194237777,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
13.6937661179781,199.20365160898,201.79181857853,201.134309970185,200.999210110063,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
13.6941109965342,201.514825228161,197.778357471588,200.073196295192,202.520261908681,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
13.6788830916115,199.229257532262,198.843409341143,200.632102467352,200.645738085065,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
13.7232579199764,201.700815885866,199.762747851904,200.819539444748,200.473227564941,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
13.709969897037,200.680052894486,201.380793939002,200.565231563362,200.763245016934,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
13.6849309004764,198.896426983936,198.157237856732,198.289444133046,200.615975084136,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
13.6641887968263,198.651231041166,199.750254822634,199.983695064199,203.272325130158,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0
13.6862258390653,201.314508881276,199.588638314997,201.147718828749,203.830358984846,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
13.6849808414928,199.28467240086,197.292993128463,200.240774016945,200.137713535669,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
13.693732692665,200.722180349485,199.455876706281,200.48473592471,200.804844409595,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0
13.7091090820375,201.497219384624,201.142755587092,197.563828814963,200.414659016366,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
13.701389245626,201.521534073944,200.671376143876,200.380076397463,199.40895611692,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
13.7008320590002,198.395700602462,199.484561854226,199.499817399214,202.208508259524,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
