"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
787.70350532238,100.17299908068,100.67310077912,99.352923377558,99.2394554493516,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0
787.933262174936,100.01114841357,98.3342181091879,98.8749785651555,99.3124168575448,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
801.245930910904,100.534916382662,98.4708988353013,100.330951003329,100.316917402312,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
783.841373615142,101.77260552781,98.2719251343915,100.497375292587,98.9972088099371,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
794.850016880722,97.6478733806582,100.186287334717,100.149377155932,101.667710008692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
783.162775317596,98.4792773643301,99.6168646413543,100.488157880799,102.923058167683,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
793.730833388458,100.7968952431,100.375178106463,100.367991360194,100.552957547604,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
793.035155964199,99.3833885439997,100.321997653358,100.297354285591,100.18593662059,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
787.957260206383,99.4740243658983,99.6599011310232,100.606284844005,100.407564458357,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
781.903519878874,100.014885444204,99.60517889427,99.2839009029984,98.9821557810829,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
790.004311619781,101.592133351633,99.2338942677728,98.9779641039324,100.210177507746,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
780.254302556511,99.8305462992546,99.5043460961135,100.692763744161,101.509446507696,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
798.618334256668,99.6084553465028,99.3793595561517,100.993016649718,98.3353780360268,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
800.764948926694,100.490576914325,98.5081632637766,100.50675212923,99.9053924223316,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
784.705854134301,99.1452369258798,99.4974598421839,100.130664301422,98.858356572461,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
781.967156414367,101.252637901206,100.001406231471,100.44907626683,99.3605069981042,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
782.265216656275,99.0213403429129,99.5096189155739,99.8850423755658,101.210333800363,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
789.660274330277,99.2585683885988,100.09992253565,100.087079745476,98.3254597885967,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1
784.804668780472,98.6315350619294,96.6740741031789,100.878002373436,100.078784057584,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
799.419182514818,99.6725605226562,100.463216482741,100.462561379277,100.783113245323,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
787.870181984759,100.042889933805,100.820240631227,100.41838535551,100.208910463521,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
786.556951047613,101.191446001047,98.5917539547379,99.7644301497248,100.935288114116,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
791.280187630287,101.76429782252,99.5552894983322,100.003915700224,100.480611460899,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
789.229506059373,100.560546501377,98.6637902620189,99.4877841890883,100.641421426934,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
792.708472906339,100.794454496146,99.615702625545,99.9634600338304,99.6058719800533,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
