"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
566217.025787718,101.119384658199,101.997497054474,101.070725341614,98.3048664928346,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1
523869.14295928,100.157784512492,99.4709666954011,100.364011158181,99.2045999222113,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
555773.982407868,99.6021854494533,99.5978647442433,98.4592569570545,99.884096141784,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0
525265.346732719,100.518163422005,100.439256342122,100.240495649749,99.4296890711442,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
493604.905243501,99.4227970335037,101.998301017493,100.06085965813,99.3485086075449,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
570464.656974584,102.022433960457,99.4749530672901,100.300314524617,99.3784610195957,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
501947.691445327,98.7418975473083,99.2420633727178,100.153557470317,100.125659745951,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
474691.889413637,99.4423874800731,99.7919065370584,100.230088076122,100.548652853428,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0
561053.715709405,100.611892796373,99.8426237339526,100.154491201711,99.1757467751986,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
569614.484144172,100.151597123179,99.3504285355904,100.137191972805,100.87753694761,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
587051.442081135,102.188916411412,100.903844698683,101.247333920849,99.8541325894053,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
531038.214952264,101.707415411275,100.237431915819,100.705167451315,101.036581147598,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
481302.212787721,99.7483647078635,98.5196967767514,99.8854423194655,99.4736235578904,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
502579.732551937,99.1135831584379,99.4101982665184,99.5956363718077,100.789939231297,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
562556.77088388,100.614212191389,101.534203906612,98.5778730401379,99.4091786950157,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
532309.146858267,100.592581883976,99.5073636625815,98.1579488127149,98.2919062006413,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
506071.170107792,99.9533151906386,100.606381152461,100.409450489312,99.5648266878691,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1
489099.728465685,98.2819449813906,99.7355610598329,98.3333700738759,99.610108532192,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1
548405.896110565,99.4242904450457,99.1804969149019,97.7942486687226,101.831597145877,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0
497809.338338171,100.432183293597,97.3936840043795,100.282530469873,101.647978507464,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
500734.669869013,98.5810798720073,100.843501001423,98.4717908843323,99.596248846996,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0
528838.307690277,99.5606365216069,101.174284131265,100.15989180989,101.097141154791,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
512332.469666001,101.321393104102,99.3515515351909,100.852376659585,99.0969283355375,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0
542489.12906829,99.6283709729227,98.8138324038578,100.365429991434,99.6749874952474,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
535910.354188718,100.887609729944,99.9805616021541,99.9602589408538,98.6288729582211,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
512847.576340552,100.950730470191,99.4446649973795,97.3632648959107,100.172910510693,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
516361.095839658,99.5556265585392,100.51716033657,100.670264039209,100.326360859908,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
570728.777992354,100.926964722061,100.502413488507,101.002541456707,99.1451786469168,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0
506796.399691585,99.2233220983637,101.070560983895,100.342945508009,99.7057880423521,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
489835.466399837,99.9774896469519,101.330284983341,101.105379338745,98.5092229138668,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
578354.458407352,99.521734304134,99.9056358408782,100.622800791656,99.6070929370651,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0
521413.73223488,100.559284256037,101.324225209898,99.5802635105369,100.464503972867,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
473181.526113185,99.2519570282607,98.8694612130409,98.6177129920158,100.37009908137,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1
538055.953390219,100.874468019342,98.6703365398169,98.3739162681067,101.502999910551,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0
