"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
502452.048818078,100.83313732129,100.650902065296,98.9007785905994,101.681021887369,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
485083.718763699,100.683900370094,100.137639438795,101.399895876853,99.4698408914921,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
518278.641236865,100.793790635283,99.3556988887737,99.2845482787662,99.7343178467312,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0
496366.723571446,100.270217751395,99.5489604925294,98.5644228092134,98.0790384787504,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1
447613.018112405,100.120057979362,99.3817533545435,101.705466939721,98.7773883966246,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
546594.031868924,100.059609386414,99.6454947802698,99.4654143488726,100.104665906916,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0
505112.733516981,102.324704241253,101.502525608333,100.39228206477,100.004643452836,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0
467026.265966546,99.5184147801849,98.2797515974841,100.459543608439,101.111615827765,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
450879.046092399,100.305806180081,100.41851283055,99.4491968842348,99.240363448663,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
491392.45480179,100.583727900734,100.88125933509,100.178130570293,101.416189883972,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
485523.499692439,99.2083676542422,99.496757903384,101.598868945945,99.2103799193148,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1
493474.8635623,102.10114459629,99.7666208557022,100.565493568942,100.290267155302,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
462608.881353075,99.7297428190857,99.2839713381483,99.5038673428665,100.73273802809,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1
422920.96532082,99.9775310876027,100.193970949708,99.0292561770068,98.8872028071942,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
498392.183181754,98.7524769628441,98.4549143032785,99.1360725473447,99.8337443674196,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0
439445.431780609,101.015007140942,99.7049562163808,99.935734041575,101.372740841187,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
447628.149719143,101.646170667222,101.027911735935,99.9084570116205,100.560266725695,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
506636.232613941,99.9879134921098,100.538717057527,101.322157896285,99.2564420939812,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
409515.25076038,100.064774450195,101.201902134888,99.3666274543614,100.591949927004,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
506971.028325055,100.107857834168,100.427199216048,100.563317103656,99.2909648476515,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0
442159.350920878,101.622584091086,100.221321046222,100.287553288821,97.9347102471444,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1
492808.212406782,97.7575202417187,99.2163756289671,100.147065170398,100.392345952418,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
429503.860257892,98.1613666994752,101.610992099918,100.902337543982,100.97019486237,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1
493906.707705609,98.4298282471386,99.193279019995,100.335110849165,100.748576363969,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1
484264.849299291,99.9878636463829,100.387792043619,97.6281863836688,99.4808243996733,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
443476.66588094,99.2391565024106,99.3715749076283,102.319456549976,101.436438965467,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
535964.244674659,101.723210635982,99.628812900104,100.19587890696,100.876618427693,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1
464581.161340019,98.6462480092636,100.909642678006,100.011879259601,98.4173685386713,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
439167.58088299,100.900547870553,99.2711265291649,101.228447220773,101.341152880139,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1
495339.900447228,99.6502147695768,100.216669509246,97.7809371965152,101.007251653756,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
503972.289300145,99.7254476181558,99.4123551223969,101.424921604979,99.1886050815702,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
448415.436976905,99.6603564650633,101.227422191225,100.063240773641,100.300753115143,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
422369.407366366,99.8205963567115,100.456730838455,100.122949218846,99.5407358012448,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0
471226.567184958,99.728271116898,99.9063186564051,97.9889067698209,101.160975819572,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1
441907.654517304,100.446657196861,100.771042508544,99.1241826057751,100.596265619434,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
456319.282507712,101.390144485964,100.513070319273,98.7278793884551,101.787387687808,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
499923.066304604,101.057166636329,98.6618750311803,100.067286348323,100.276839610922,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
436179.634414862,98.1511763038131,98.9636937760439,99.7343337416111,100.753008164196,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
458431.049477877,99.5706143088294,100.564130528518,100.111649650114,98.2631631414009,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
474179.985342987,99.4401818126279,101.905241862182,101.113056040767,99.4478679512717,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1
488186.443243692,100.199190315184,100.474120580846,98.08990390612,99.2378847133164,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
450370.303170443,99.9872746896268,99.4029469011343,102.162505760855,99.7151611410751,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
500059.481426262,99.6505322508442,101.064755584095,100.836550625301,98.5448232413789,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
463392.495772941,100.60101238024,99.9246650920928,99.2416613214622,100.002839578384,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
513645.893845654,100.993117843654,99.2193635220882,100.50950839517,100.342899258634,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1
486609.004637509,101.520266804848,99.84097548319,100.068451500009,99.8034696615891,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
488189.269765689,98.6089629205657,100.20720385952,100.618455226821,101.631462305854,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
426723.800514053,99.0936582202692,101.476111163609,99.5782001529678,100.28671336632,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
449772.346986677,98.4251533539996,101.041899122373,99.8037026050181,100.831880689974,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
520493.075720859,99.3837339857327,99.8173775275716,101.104440444196,98.2903992718141,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
499683.870323794,99.4004081429413,100.399426168803,99.690217681942,99.5122264750594,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0
453793.220944249,100.461612101748,100.813442214426,100.518820528342,99.1695440967373,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0
472465.627800774,100.392144897785,101.804609511165,99.836766569256,97.6211713417389,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1
450430.057051133,98.7060583751705,100.166636259379,99.0113223346524,100.099092023161,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
