"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
638137.676957242,99.1803314628876,98.2826383348281,99.7935542834707,99.7687470353127,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
643385.79634901,100.884914893063,102.981133259519,98.6969528531551,98.5962692945998,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1
641462.532314867,99.2306222262893,102.718229769005,98.2013184312702,99.3137395536291,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1
643006.070006496,99.8241296120235,101.158269492721,99.9278719113284,99.3327023479155,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1
660867.798954898,99.7049503889198,100.128746820072,101.502323430154,100.117862169432,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1
666989.2361235,101.204161059029,101.873505867086,102.120871580664,101.184621643754,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1
660420.037341318,97.9903818553724,100.97797447517,96.5521233898646,99.9992411401295,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
639114.239456592,100.072494321086,97.853013516403,101.715680128642,100.209477674566,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1
655133.247641,101.095893593325,99.4016022472952,100.90331875362,100.553029565677,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
643110.630951589,98.5391703317862,98.9290911138596,99.3670167012914,98.148296514699,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
641235.984186711,101.570782919887,96.5500715146024,100.343065078203,97.7653075524889,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
676451.450171417,101.109205972876,99.1237284000134,100.479925739631,102.138618281572,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
658186.52117591,98.4711320855646,100.089983709742,98.9246935570577,100.805639669468,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
646300.219582434,100.760156750709,99.9591206723777,101.259688459431,97.873750413364,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0
644027.749614112,101.457692279004,101.041195866484,98.1580412472958,100.108363244352,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0
663356.162759961,98.7250069010823,101.49336634299,100.202316170255,99.0423142275952,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0
682332.879807626,97.8931745012523,98.1703187047672,103.942305786619,101.091361808485,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0
666041.488206205,100.820998955156,99.2635634420679,99.4055012739834,101.518005347744,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1
661926.350765729,97.2704911367663,98.9019359316149,99.786018373162,100.192510140055,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
668367.516888405,98.4384334210961,100.993509649096,99.124569810798,101.863725342996,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
615865.707476667,99.8964066110908,97.8351553982571,99.1460630862896,96.1185535596133,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
646001.826819987,102.007932559404,100.495995704246,102.116751089237,99.0955246228289,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
640456.95723868,98.7444349752231,101.37746095653,99.6344764502613,100.390090574373,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
656962.78218679,98.9310291198475,100.15259141049,98.291675744321,101.792257017196,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0
653052.379476301,101.464003355837,101.462918774709,100.498560701082,100.520332644867,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0
658406.072891412,101.712840436391,99.6880002449726,100.155848424351,99.2903941011005,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
637031.023499685,99.1060152237422,99.8020641203583,101.106350457656,99.1699788245488,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
650285.872302704,100.171345963635,98.6980229082919,101.041425572092,99.4229712843733,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
656098.382951916,100.401550470457,100.514841372743,100.888974277443,99.9740409283995,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
623122.214750686,99.5137338566963,100.547001743549,98.8565197729587,95.4694682974455,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
645661.291011829,98.2162667874607,99.3793682496599,96.7789835117152,101.024780097087,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1
651723.944211098,101.187072348509,99.9212857940723,101.038215003745,98.5414052979884,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0
658143.113885829,99.751883851224,102.092341061743,101.416269710764,99.7242986797384,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
670447.317839683,97.2179807670755,98.6805521038019,99.5493578080748,102.07451112925,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1
637798.347431842,100.998706162332,98.1469587659922,100.148460605971,98.4752046986928,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
621190.123671003,99.6632794479565,99.2836225014692,97.3311583652263,96.9031802842064,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
666799.79335005,100.562010512687,99.700563321776,99.5393155527285,100.279396415658,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
640438.394758066,99.0179371904591,97.3252010595824,100.122087803437,99.543161126023,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
646121.59388466,102.134251819966,101.622166206287,97.6627440041482,100.03595267729,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
657476.441552333,100.555680804052,97.9716497192032,102.932757416993,101.474282081146,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1
637438.958512714,100.183284131898,102.055306694595,98.5123295794155,98.1511663159281,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
650879.232808729,98.6175897600638,101.310647565979,100.669790764021,99.3470515646927,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
652986.640483486,98.4560593841277,98.4582337853544,99.5504782219075,100.650098277224,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
643719.85798574,100.564759739403,99.4532757526855,97.5990627709271,100.105952273483,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1
639574.271777204,100.521370184344,101.151381859299,98.7478117088895,97.6864635918417,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
663724.112466262,102.635709710445,101.875451977971,101.442163117188,101.13339126311,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1
662457.037168684,102.243230849285,98.0543548232261,100.788910553085,100.52809838083,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
654512.341606427,100.753681429738,99.6545977066681,100.620519088463,100.981210812149,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1
645058.97934676,99.5947255175332,102.105186887922,100.754063477096,98.6466497605719,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
654566.496999122,97.3791933782305,101.355806469129,99.8080161153409,99.6236530319776,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1
636506.330605539,99.0532228423813,101.577851409188,100.156394954141,99.1747917757151,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
626392.151207888,102.185217888136,99.210899484933,98.0198826791628,99.4468313119124,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0
651390.596343773,99.796234024645,104.271286483287,101.676394447611,100.13245269699,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
648191.587859439,101.006170206465,100.090540770837,100.414112521894,100.103689054922,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
646906.784622272,101.061741479399,101.07132176906,102.586488162178,98.839105181314,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
649948.032162146,100.201507244286,100.70832984439,98.597893503294,100.089529974887,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
641013.694538367,101.85003972416,99.7184167590784,98.7452477764546,100.380349505003,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
644777.085049916,99.8205973907079,100.394432158364,99.6969603452506,99.9572455378904,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
653797.552819184,101.404540063437,101.911052250191,98.7446889266066,100.239567542252,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0
648347.856010808,100.915712302842,99.7115235692925,98.8824634086052,99.4705718608296,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
639123.2897864,100.095604803309,98.7966293928989,100.079394541078,98.3436639277819,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1
659931.869948911,99.8071687021437,100.59191819032,100.800764684173,100.91651517311,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1
