
"1",2.45043184345129
"2",7.57936432210898
"3",4.11786666606247
"4",10.6403469720739
"5",3.11365481507913
"6",2.24685654926015
"7",3.64119886245068
"8",7.71897295534323
"9",-2.84078097022969
"10",NA
"11",0.875427922985524
"12",0.844759693488431
"13",7.61076030426968
"14",-1.46334158022809
"15",13.3028549067556
"16",5.50079145122834
"17",8.88622754117981
"18",8.45263659026187
"19",-2.85959047134781
"20",8.86605575320779
"21",NA
"22",4.85387870900691
"23",2.47457944939544
"24",6.56409506200351
"25",11.933018280998
"26",1.9381809890993
"27",2.13747280914693
"28",7.68738902319032
"29",3.46228270663397
"30",1.24427037651015
"31",4.79314500558479
"32",2.34533312082269
"33",10.6658222341696
"34",11.2537188793652
"35",4.77935951898248
"36",3.22143627478389
"37",4.97408811296967
"38",7.17667936174915
"39",4.82750691094302
"40",2.74132494582756
"41",10.6112447463725
"42",8.850908510233
"43",2.65993939242439
"44",8.62240963474151
"45",3.82804445326198
"46",2.59007403139056
"47",2.0747085407416
"48",1.15005642057764
"49",5.17884862087075
"50",0.725002775285712
"51",9.30521152167443
"52",4.01635135205506
"53",2.84468977750896
"54",3.1897158281718
"55",0.233560152418916
"56",5.54658559258866
"57",2.06366657166618
"58",-1.1464636698494
"59",2.38622063046215
"60",NA
"61",2.06936474252171
"62",8.963546454428
"63",5.47100501328374
"64",0.451104825058738
"65",NA
"66",3.80776757765836
"67",1.57523930868596
"68",0.0657665016078877
"69",NA
"70",11.1399908812717
"71",2.39834284312523
"72",0.597212654660282
"73",7.54251314596655
"74",2.55254660185672
"75",6.74793468709325
"76",1.52374079312186
"77",-0.426626708455116
"78",5.06067989889
"79",5.83029153679684
"80",8.03051107887154
"81",2.90331843244818
"82",-0.0932725250988549
"83",9.76027038203716
"84",-0.635580679659903
"85",9.99546688952341
"86",NA
"87",3.06677450383737
"88",-1.21494347170045
"89",4.98608342341666
"90",9.59607346218496
"91",6.87254516209156
"92",-6.67493246299752
"93",0.811589960876903
"94",2.5826952838619
"95",7.41815488338011
"96",5.09101734601556
"97",0.210041671803938
"98",11.6445141604223
"99",6.86530076826937
"100",-1.00922975116483
"101",3.89637461622765
"102",6.26576034025064
"103",6.45846715292725
"104",NA
"105",10.381220988502
"106",6.27903086524406
"107",3.92873488946144
"108",6.43098520677407
"109",7.9610469563745
"110",NA
"111",6.69656468736521
"112",3.11589980852492
"113",3.59848619025625
"114",1.05394256452936
"115",4.77464549250719
"116",-2.88763420265836
"117",-0.868928579322158
"118",-0.628227055126287
"119",4.90623380430514
"120",6.93353880243535
"121",7.46656187178304
"122",6.27600417666545
"123",-1.51353605508862
"124",0.412697291045467
"125",7.20866733158597
"126",9.38890486985708
"127",9.89766098402133
"128",NA
"129",7.88391839588478
"130",-6.72455270100596
"131",-5.5303969567428
"132",-0.688792086118783
"133",6.97161311198983
"134",NA
"135",2.14491479381901
"136",3.52675328901386
"137",4.75774259135953
"138",2.9047477720356
"139",1.77077729190522
"140",6.43698686672006
"141",3.4324607334933
"142",1.00473347156873
"143",5.34848364566238
"144",NA
"145",4.05219073623486
"146",0.997467079163527
"147",7.66143529142847
"148",-7.57166120132692
"149",6.61261440453545
"150",-0.873564007463756
"151",3.9507785589117
"152",NA
"153",4.42799683856234
"154",9.20129425771614
"155",3.62934102247232
"156",3.6104826898533
"157",NA
"158",3.56280589329453
"159",5.44887911666075
"160",NA
"161",8.57459605943795
"162",7.11168174613653
"163",6.30614753597134
"164",-2.9127817502177
"165",3.69039517164101
"166",2.51703344606097
"167",4.51832489523723
"168",2.64312153047653
"169",6.0121845706571
"170",2.63755021834597
"171",0.701643294501731
"172",5.56266797630961
"173",NA
"174",4.43733290511917
"175",NA
"176",6.37949482757179
"177",NA
"178",3.24364753074846
"179",-0.576464977170929
"180",7.35792302075955
"181",5.74154006633149
"182",1.1272503411582
"183",6.14007047273153
"184",10.5817845348695
"185",-2.24969634563173
"186",1.2977202408637
"187",1.29643572802886
"188",4.5102546727163
"189",6.84064222761211
"190",1.41724639886072
"191",NA
"192",2.36544609239837
"193",11.4618896559532
"194",9.59918496222473
"195",7.21336427121201
"196",5.35658738068158
"197",9.0340633714102
"198",2.46945458834241
"199",3.57492835138871
"200",3.97016673863794
"201",2.93482638050511
"202",6.46662621135982
"203",2.49988533842813
"204",-0.591582733880734
"205",-1.09994909300374
"206",3.42505160282072
"207",6.59262496377692
"208",0.160804227721639
"209",6.15328092383905
"210",5.07535698007212
"211",-0.501727302333298
"212",1.70320121223031
"213",2.23270668610615
"214",3.77335294840897
"215",0.14032925087755
"216",5.02974555802116
"217",11.1111564697477
"218",2.30897863841251
"219",2.62434553625166
"220",-0.952240849161131
"221",NA
"222",11.7929269112336
"223",11.4827734564821
"224",12.3756871807975
"225",2.80202612988348
"226",4.86613324197799
"227",NA
"228",0.758196245832307
"229",NA
"230",1.64186509108364
"231",6.29442523676286
"232",NA
"233",6.43310151746589
"234",6.34256586001311
"235",-0.662362995619159
"236",6.62795580494873
"237",2.69361404097932
"238",NA
"239",4.22423834807541
"240",-1.39116259808967
"241",NA
