"1",2.224063251203
"2",4.69470163825708
"3",7.05587768705859
"4",-2.74933326303302
"5",-0.192369391029268
"6",2.1289745634655
"7",5.07738139847266
"8",0.289602716007198
"9",-2.73556549807534
"10",2.46240462341129
"11",3.24668280635877
"12",3.71646517090231
"13",3.39305011193183
"14",NA
"15",1.31849945563146
"16",1.94035762282668
"17",1.74225392792622
"18",5.70952033038964
"19",-2.3320909577166
"20",4.75197035332468
"21",0.913719733137382
"22",6.01791465922893
"23",5.1968596501484
"24",4.9700265388383
"25",3.27704390147293
"26",2.71986778116826
"27",-1.15416842233117
"28",7.41636670448043
"29",1.94950201652568
"30",NA
"31",3.74402645156536
"32",NA
"33",6.12389730996745
"34",5.96881009828319
"35",6.58667499947916
"36",2.79427009893011
"37",0.385875809828963
"38",4.60755855306829
"39",3.60121457660647
"40",5.91754372673455
"41",1.51238795297761
"42",4.23160262330929
"43",2.96330075645235
"44",2.05510676248883
"45",5.20883841639208
"46",8.07050783669128
"47",1.32684347172094
"48",-2.89721198841834
"49",2.83592739934796
"50",NA
"51",3.1924236703289
"52",5.52603170294047
"53",7.31807617684804
"54",-2.16347205208578e-05
"55",NA
"56",5.33776787542039
"57",0.0359384743168918
"58",2.05622711520026
"59",4.49139744161029
"60",NA
"61",3.25988770106642
"62",4.10269570942305
"63",4.02974888278525
"64",4.1139061325201
"65",1.72630455692104
"66",5.7946820199564
"67",1.15946776480365
"68",3.02273161201305
"69",4.72286269792728
"70",5.91538298827133
"71",-0.0821627726120697
"72",NA
"73",2.13529157421075
"74",1.40455521524314
"75",3.23313839460607
"76",NA
"77",8.14135985788876
"78",NA
"79",-2.02679514375389
"80",1.59137968063505
"81",NA
"82",6.94912290540401
"83",4.02074873828297
"84",-0.0221531444461718
"85",-0.923534820937234
"86",-2.73512138318004
"87",4.38631168191402
"88",4.55560254267634
"89",1.45510307090837
"90",-0.51206077059437
"91",7.02645278816784
"92",NA
"93",4.33628937814213
"94",5.56636169615795
"95",-0.208378958211808
"96",3.43186425489468
"97",5.56918589252363
"98",-2.15983492303262
"99",4.56118245581342
"100",4.56192969948889
"101",-5.35882566250478e-05
"102",8.80354010385739
"103",2.13450103784653
"104",5.98049885865334
"105",-3.9488142374448
"106",3.40484625351049
"107",6.08983835409466
"108",2.35240376215827
"109",5.24677366113042
"110",10.0078528187094
"111",-0.315980006732176
"112",-0.689366042485452
"113",3.39049949990964
"114",8.42681586803922
"115",5.94774677446548
"116",2.85609956288251
"117",6.67139073643392
"118",0.722606521893658
"119",NA
"120",-5.90473998204856
"121",6.77517266506731
"122",1.98893605098917
"123",-0.0168439726184664
"124",3.87933350067678
"125",0.862902947611494
"126",3.50580207613596
"127",5.4673013750248
"128",5.88332817548716
"129",3.72081845878047
"130",4.91658341946415
"131",6.84771873894725
"132",NA
"133",2.1790275954476
"134",5.27295958814754
"135",3.71952676559322
"136",2.45198711755291
"137",2.19563180028025
"138",8.22455893376855
"139",NA
"140",1.14271715832266
"141",2.90455469486536
"142",-0.0210417860436891
"143",4.7853808605293
"144",2.20969211932046
"145",-0.288062281411022
"146",5.16039748085015
"147",NA
"148",2.18612179461718
"149",1.219728177323
"150",1.36852924122023
"151",3.64762712893229
"152",7.4395569186504
"153",6.87720861605505
"154",4.61243603286387
"155",7.88231300359787
"156",1.01796031871314
"157",0.130118100376312
"158",NA
"159",1.91127248504077
"160",NA
"161",3.51625096652148
"162",-3.40001835573994
"163",3.36486785505608
"164",7.43543445580665
"165",1.85759711644259
"166",1.12485095987292
"167",1.50644004488222
"168",3.5763684367243
"169",5.91167610869887
"170",1.33888398950518
"171",2.90752059105941
"172",6.12549488470632
"173",0.762048351728098
"174",0.17992698702369
"175",0.590346165599382
"176",6.92019836633204
"177",0.509892679909857
"178",1.32150798462427
"179",0.66772773291648
"180",-0.0754594575699059
"181",6.88676626776415
"182",-1.87798113166358
"183",2.78865221486376
"184",9.05574172866031
"185",0.547858028729828
"186",-3.34650658492467
"187",2.61565447763285
"188",0.551208073776005
"189",-0.869970576345565
"190",4.70224362711983
"191",3.79085940928098
"192",3.19209197056195
"193",-0.437144470280214
"194",1.8226546836734
"195",1.58259146501287
"196",3.06420825491544
"197",5.00978159529694
"198",4.18430550480993
"199",0.751841830079054
"200",6.34578649198232
"201",0.227647655281137
"202",10.2523963230144
"203",3.14109578536045
"204",0.0869170405563846
"205",2.41158675484116
"206",1.75800018486462
"207",4.6738387660406
"208",4.14285558254076
"209",2.95957315555273
"210",NA
"211",0.772279289798321
"212",9.96262054821354
"213",2.71773032899429
"214",4.12254138121243
"215",0.488268211653571
"216",6.53216148918107
"217",2.33136793597935
"218",4.57133603227067
"219",7.54579733445658
"220",4.5514789696384
"221",2.47146012459957
"222",-1.23411736465617
"223",-1.25145606252275
"224",3.32678146100074
"225",4.2589224351919
"226",3.79939634423785
"227",4.00732334063173
"228",7.14780707414378
"229",0.388052319198716
"230",3.52958595063091
"231",1.95375730308051
"232",4.58684779823029
"233",NA
"234",4.86450881772317
"235",6.09348176483435
"236",5.94768672365431
"237",3.66551987958293
"238",5.07550036987652
"239",2.44349522839264
"240",6.49192576201984
"241",2.75977004596234
"242",3.39631491869515
"243",1.6508947224104
"244",-0.121698697243907
"245",-2.25551167509833
"246",4.92360500726364
"247",3.07239075710969
"248",1.70872725085053
"249",2.96236852852803
"250",3.04133442461064
"251",4.34740017164297
"252",NA
"253",NA
"254",4.6652341169419
"255",NA
"256",5.94570141669458
"257",0.48970462369351
"258",1.09805083776277
"259",6.02567938306267
"260",7.34522982152159
"261",NA
"262",3.89537619924949
"263",-1.42972065578951
"264",-1.08926680398659
"265",3.81374774397705
"266",7.40229971725557
"267",5.69685419733939
"268",1.51173108368278
"269",NA
"270",8.7526586497197
"271",1.625679286553
"272",4.98860694924924
"273",5.1288525542123
"274",0.236194147553793
"275",4.46926403214611
"276",3.25391854266992
"277",-2.61513426617493
"278",5.72425388381314
"279",3.72075877842717
"280",NA
"281",5.49351783240784
"282",5.7684344091599
